0.99616,0.001937,0.0058364,0.0060633,0.00057421,0.0035451,0.0027383,0.00036397,0.019944,0.010595
0.96865,0.0056261,0.00132,0.0014636,0.000966,0.0022862,0.0055212,0.0007042,0.16705,0.027355
0.99019,0.0058009,0.0091279,0.0011249,0.0012424,0.0046517,0.0082518,0.001277,0.012966,0.0017195
0.98726,0.0011092,0.0087434,0.0010235,0.00038351,0.0052923,0.012259,0.0019462,0.0049564,0.013601
0.98146,0.0047313,0.010237,0.00036977,8.8248e-05,0.0014466,0.0089303,0.0012382,0.062046,0.0042442
0.97913,0.0029317,0.001524,0.0027742,3.3488e-05,0.0040097,0.0067084,0.0063917,0.0027166,0.0036248
0.97655,0.0028802,0.0029226,0.00057203,4.2927e-05,0.0071567,0.010179,0.0030114,0.0043653,0.0034807
0.98842,0.0016283,0.013975,0.0037373,8.538e-05,0.0011539,0.020016,0.00099998,0.0044809,0.0020351
0.98442,0.0020777,0.0038363,0.00084808,6.0957e-05,0.0031921,0.010299,0.0007265,0.0073586,0.0055889
0.9933,0.0016436,0.004318,0.0010547,0.00010975,0.0042799,0.008744,0.00076732,0.0017358,0.0053429
0.98879,0.0022988,0.0014882,0.00064497,9.4915e-05,0.003231,0.0085444,0.0012254,0.005251,0.012049
0.98644,0.0012031,0.0010501,0.00097054,0.00010474,0.0086104,0.0040691,0.0018631,0.0050939,0.037554
0.98905,0.00071495,0.0038673,0.00071548,0.00023159,0.011112,0.0046856,0.0028492,0.0019518,0.016818
0.98369,0.00078485,0.0020057,0.00058293,0.00012933,0.017941,0.0021206,0.0024934,0.0041516,0.029105
0.9903,0.00086004,0.021134,0.0011165,0.00030446,0.0072962,0.016119,0.0016278,0.0012395,0.0023555
0.99153,0.0070031,0.0084355,0.0013983,0.0041426,0.00069339,0.013132,0.00091959,0.00057984,0.0016305
0.99682,0.0032563,0.011327,0.0084726,0.0010123,0.0007625,0.0034944,0.00098201,0.0029813,0.0036578
0.9915,0.0044989,0.0049977,0.0017568,0.00049129,0.0025477,0.024142,0.00030046,0.0063073,0.0034188
0.99618,0.003252,0.010322,0.0010393,0.0016359,0.00028463,0.0040653,0.0015584,0.0027489,0.0045915
0.99778,0.003396,0.0079032,0.00061665,0.00079638,0.00092573,0.01607,0.00097213,0.0042488,0.0036813
0.88369,0.044171,0.0079378,0.001428,0.045865,0.00047195,0.054117,0.00049115,0.00035819,0.00016968
0.99675,0.0038789,0.039043,0.002507,0.00070135,0.00037068,0.0045727,0.0013495,0.0021426,0.0054961
0.98226,0.0050995,0.041357,0.0039955,0.0013889,0.00056846,0.032236,0.00082622,0.0010744,0.0012268
0.99561,0.0024725,0.022861,0.003525,0.00052217,0.00054157,0.026057,0.00036839,0.0056574,0.0013758
0.98899,0.00073432,0.0093752,0.00080637,0.00074551,0.0035551,0.042088,0.0004544,0.0016861,0.0011281
0.987,0.0018822,0.0023834,0.001067,7.6153e-05,0.0061358,0.013609,0.00050327,0.0032765,0.012509
0.99372,0.00084499,0.007543,0.0012043,0.00017632,0.0060857,0.0082303,0.00059497,0.0023889,0.0057779
0.98358,0.0031745,0.011695,0.0020717,5.264e-05,0.0013686,0.0079435,0.00071716,0.023302,0.0027512
0.83642,0.0024111,0.0059122,0.07262,0.00018785,0.0016273,0.10574,0.00021316,0.012218,0.0017107
0.99084,0.0016504,0.029704,0.0013168,0.00020475,0.0026825,0.015753,0.0012146,0.0063404,0.0024984
0.87226,0.0023032,0.20851,0.0092594,0.010634,0.00046659,0.014734,0.0006134,0.023383,0.0006853
0.9902,0.0031283,0.025623,0.0034835,0.0010559,0.00045857,0.01575,0.0011447,0.0086514,0.0015723
0.98977,0.0029775,0.089653,0.0026169,0.0011311,0.00044412,0.0053188,0.0014634,0.0070674,0.0016105
0.96004,0.0026376,0.0088235,0.0013941,0.027774,0.00097497,0.19792,0.00014376,0.00034181,0.00010554
0.9937,0.0012659,0.0060514,0.001763,0.0013975,0.00060386,0.030642,0.0003354,0.0033066,0.0011845
0.98962,0.0016704,0.011569,0.00097255,0.0048328,0.0011618,0.06069,0.00038014,0.0038713,0.00035999
0.99562,0.0015969,0.023034,0.0027999,0.00074824,0.0040625,0.0038172,0.0020106,0.00044424,0.012798
0.94059,0.0099629,0.021092,0.071373,0.00077124,0.00019653,0.0049592,0.0028106,0.0033508,0.0017202
0.99343,0.0032147,0.037602,0.0091906,0.00039354,0.00043554,0.0074071,0.002042,0.0013922,0.0012858
0.91242,0.0042107,0.025151,0.017251,0.00029961,0.00028563,0.058671,0.00035302,0.0074217,0.00060752
0.98907,0.0076951,0.025512,0.0017023,0.0013367,0.0013486,0.020814,0.0010616,0.002391,0.00056557
0.99725,0.0018727,0.033602,0.001708,0.00019024,0.0021272,0.0046929,0.0017262,0.0038036,0.0032458
0.98012,0.016051,0.0026031,0.0024187,0.0076585,0.0058715,0.044109,7.7955e-05,0.016887,0.0015598
0.93537,0.081497,0.00064344,0.00068206,0.0067107,0.0020632,0.029459,9.3083e-05,0.0057662,0.0094351
0.97819,0.019976,0.0069512,0.034867,0.00072078,0.0010674,0.032551,0.00067404,0.01496,0.00055847
0.98993,0.0020128,0.002679,0.0010726,0.00013089,0.0026272,0.010594,0.00054326,0.0076941,0.0065392
0.9952,0.0012859,0.0057972,0.0012413,0.00037062,0.0027448,0.0042418,0.001068,0.011576,0.0058505
0.98534,0.0013433,0.0021232,0.0031565,0.00015789,0.0019702,0.017139,0.00024189,0.016597,0.017745
0.9864,0.0024283,0.001582,0.00045228,0.0001797,0.0045737,0.01638,0.00045037,0.01235,0.0080857
0.95014,0.0013041,0.010202,0.00065613,0.00034442,0.0025511,0.013808,0.00062617,0.0098241,0.012661
0.97671,0.0017574,0.010539,0.0011935,0.00024796,0.0017775,0.014936,0.00054173,0.025049,0.010241
0.9782,0.0060386,0.0065229,0.010063,0.00037063,0.0013232,0.036004,0.00065676,0.0043181,0.00079429
0.9142,0.019089,0.058693,0.019871,0.0065618,8.2315e-05,0.043371,0.00076452,0.0017883,0.00081571
0.99521,0.0050785,0.070331,0.003854,0.0018058,0.00068805,0.014644,0.00062393,0.0014644,0.00085943
0.89435,0.010362,0.016591,0.00094349,0.000381,0.00019604,0.014042,0.0017187,0.081502,0.016406
0.83481,0.003448,0.013703,0.00098639,0.00066233,0.00022335,0.0065173,0.0013113,0.19802,0.013709
0.87582,0.021301,0.027039,0.0004237,0.0045214,0.00015099,0.019235,0.0021323,0.010902,0.015532
0.77092,0.050094,0.013094,0.0030865,0.03165,7.143e-05,0.005713,0.0062019,0.0027675,0.023481
0.96488,0.019496,0.0090011,0.0038414,0.00078388,0.00010727,0.010601,0.0012613,0.008994,0.010523
0.98916,0.011887,0.012963,0.00097021,0.021331,0.00010184,0.007587,0.001151,0.0015491,0.0066062
0.99219,0.0025879,0.0010564,0.00019392,0.00041372,0.0034258,0.027808,0.00050369,0.0045196,0.0056608
0.98748,0.0016314,0.0020907,0.0017099,0.00026769,0.0080906,0.010373,0.00064881,0.0053571,0.017019
0.55145,0.001979,0.0020695,0.0036835,0.0063949,0.0086525,0.71843,8.7503e-05,0.0016243,8.4508e-05
0.99751,0.0022153,0.0077886,0.00196,0.00022073,0.00094691,0.014953,0.00091061,0.0043002,0.0033395
0.99327,0.0015349,0.0029917,0.0010466,0.00024793,0.0076849,0.01172,0.00047536,0.003658,0.0058779
0.99411,0.0013176,0.0030913,0.0025125,0.00012423,0.0045793,0.0069195,0.0007653,0.0052641,0.010451
0.99549,0.0014174,0.010905,0.0015018,0.00060883,0.00038014,0.0060296,0.0014275,0.017042,0.0062134
0.99215,0.0014733,0.0091082,0.0013482,0.00026894,0.0010444,0.0051798,0.0009561,0.012259,0.0039896
0.97784,0.0073203,0.14155,0.003367,0.001123,0.00029032,0.014529,0.000822,0.010047,0.0019416
0.99314,0.0044071,0.047111,0.0048911,0.00048916,0.00035173,0.00732,0.001509,0.0034906,0.0029366
0.97873,0.0010089,0.042026,0.0056708,0.00075259,0.0010844,0.016863,0.00069563,0.01094,0.004578
0.9914,0.0017299,0.0067358,0.0014053,0.0011462,0.002516,0.10435,0.00028828,0.0019023,0.00056439
0.99296,0.0010856,0.0080875,0.0015756,0.00019031,0.0063956,0.0049047,0.0017333,0.0023817,0.0037601
0.98657,0.0008025,0.0020899,0.0054477,0.0005434,0.026252,0.018124,0.00040546,0.0032227,0.0025675
0.9954,0.00083406,0.0041078,0.0016054,0.0004926,0.0040633,0.015686,0.000979,0.0018,0.0037104
0.914,0.0010209,0.0031178,0.0052491,0.0029949,0.036332,0.11057,0.00026154,0.0016688,0.000488
0.98428,0.003896,0.013618,0.0090719,0.00053244,0.0010087,0.047522,0.00041063,0.0032121,0.0012066
0.99694,0.0044366,0.0039831,0.0018547,0.00018491,0.0014706,0.012223,0.00078261,0.0043976,0.0028539
0.99574,0.0048224,0.0054597,0.0013096,0.00028189,0.0012215,0.01086,0.0007054,0.0078959,0.0040237
0.99658,0.0049622,0.0037941,0.0023028,0.0002009,0.0016985,0.0081224,0.00073388,0.011146,0.014601
0.99548,0.0029295,0.0016567,0.00074162,0.00022821,0.0031852,0.0049406,0.0022345,0.005591,0.0074256
0.88838,0.0025603,0.0023611,0.0016387,9.3881e-05,0.0015154,0.0015335,0.00075385,0.26773,0.045311
0.99664,0.0058192,0.0037051,0.0018249,0.00015663,0.0011849,0.014313,0.0006579,0.006186,0.0025236
0.9865,0.0015605,0.016133,0.0055726,0.000164,0.00099005,0.0037083,0.0015518,0.045225,0.0045953
0.94917,0.0070542,0.030235,0.00065934,0.0002196,0.0017414,0.0057761,0.002298,0.44786,0.0095237
0.99228,0.0017676,0.018077,0.0028631,0.00024827,0.001197,0.010379,0.00052975,0.018748,0.003407
0.9812,0.006979,0.0013509,0.0072614,0.00089601,0.0030852,0.091803,0.00056952,0.0081122,0.00048907
0.92704,0.0048117,0.054475,0.015095,0.00070285,0.000486,0.063858,0.00047952,0.01482,0.00069687
0.97115,0.0051932,0.0092064,0.0012974,0.0026425,0.00091827,0.028661,0.0017025,0.0072241,0.001284
0.95472,0.0065963,0.0073958,0.00028662,0.0004365,0.0050104,0.0032934,0.00064874,0.04739,0.032068
0.96872,0.0041551,0.010261,0.0002774,0.00019844,0.0067096,0.019469,0.00023222,0.15141,0.0070008
0.91913,0.010148,0.0075333,0.00021761,0.00020071,0.013535,0.0098261,0.00038079,0.26865,0.016867
0.99414,0.0018241,0.013299,0.0012436,0.00019331,0.0031586,0.0087636,0.00046551,0.0070455,0.0024104
0.99216,0.0019329,0.00582,0.0016783,0.00027003,0.0013232,0.016214,0.00033896,0.0074062,0.0038134
0.99298,0.0012771,0.0063919,0.0010064,0.00054706,0.0029751,0.017011,0.00018536,0.0051812,0.0040457
0.99727,0.0018317,0.014282,0.0016919,0.00041812,0.0018064,0.012699,0.00034635,0.0074159,0.0025
0.9905,0.0046307,0.014227,0.0021668,0.00040562,0.00057481,0.038725,0.00046348,0.0053569,0.00076024
0.99652,0.004204,0.00645,0.0027983,0.00065525,0.00082723,0.014679,0.00033178,0.0041781,0.001284
0.99487,0.0021058,0.010725,0.0029648,0.00017109,0.0016413,0.007317,0.0005753,0.0049321,0.0046773
0.99471,0.0083961,0.0039268,0.0016322,0.00027611,0.00068021,0.024572,0.00068341,0.0026974,0.0016763
0.91193,0.003313,0.080455,0.0023436,0.0010552,0.0071224,0.047126,0.0006516,0.013468,0.0013181
0.95337,0.0034404,0.012042,0.0013383,0.00072377,0.0064493,0.10113,0.00022286,0.016992,0.0010373
0.99742,0.002152,0.020886,0.0038252,0.00055418,0.00071768,0.012457,0.00066215,0.004063,0.0020504
0.98577,0.0068726,0.020995,0.00344,0.0001631,0.00035613,0.025887,0.00083718,0.010995,0.0010406
0.92519,0.0031161,0.00084867,0.00066243,0.0050909,0.043283,0.14069,0.00037473,0.018014,0.0020996
0.99784,0.0034174,0.0061689,0.0023538,0.00048218,0.00091851,0.015866,0.00059143,0.0052032,0.0013894
0.99347,0.0019477,0.011335,0.0018534,0.00037284,0.003115,0.038363,0.00041975,0.0031926,0.0009479
0.98564,0.0019183,0.0013498,0.0017447,7.6481e-05,0.013727,0.016173,0.00017527,0.0082027,0.01281
0.98981,0.001082,0.0053483,0.0030814,0.00073161,0.005013,0.0027232,0.00046806,0.033173,0.040596
0.9907,0.0036644,0.0059938,0.0026413,0.00077924,0.0023316,0.023121,0.00021359,0.016412,0.003014
0.99654,0.0018208,0.0028265,0.00066545,0.00034592,0.0041382,0.0099069,0.00080087,0.0028113,0.0055679
0.99678,0.001804,0.0059665,0.002568,0.00019426,0.0072151,0.0099108,0.00041453,0.0054849,0.0053093
0.9902,0.0021523,0.0045067,0.0051626,0.00044957,0.0055497,0.048408,0.00010049,0.0091308,0.0016528
0.99426,0.0016787,0.0028696,0.00083325,0.0006166,0.011041,0.014174,0.00049899,0.0089378,0.004123
0.99794,0.0027266,0.003739,0.0013481,0.0004416,0.0011832,0.016488,0.00063986,0.0054013,0.0061566
0.9977,0.0026536,0.0085797,0.003311,0.00083287,0.00091445,0.010394,0.001156,0.0026229,0.0041801
0.99529,0.0040219,0.013248,0.0032909,0.00014022,0.0024189,0.024056,0.00030789,0.011166,0.00086539
0.99082,0.0037266,0.037787,0.0033541,0.0010146,0.00069626,0.041007,0.0004599,0.0016034,0.00042326
0.97332,0.0017664,0.0024885,0.00055247,0.0014208,0.0083737,0.18473,0.000152,0.0016347,0.0010488
0.9972,0.0029561,0.01175,0.0026452,0.0011027,0.0010649,0.012154,0.00076969,0.0012922,0.0011051
0.98551,0.0003979,0.021552,0.0037266,0.0012429,0.0086514,0.0073609,0.0015734,0.002353,0.005081
0.99362,0.0013365,0.0056473,0.0012189,0.00016432,0.0072821,0.012416,0.00026132,0.0039405,0.0077998
0.98631,0.0006948,0.017547,0.0030715,0.00030781,0.0049797,0.0096682,0.00072871,0.0013309,0.0091665
0.93135,0.027639,0.081395,0.001765,0.0016686,0.00011726,0.026343,0.0019134,0.013452,0.0036843
0.96382,0.011744,0.016779,0.0015184,0.00057137,0.00047705,0.0046664,0.0044808,0.086503,0.0077862
0.93022,0.009813,0.21365,0.004809,0.0021344,0.00056604,0.04543,0.0010048,0.0046112,0.00060673
0.99137,0.0025461,0.046075,0.0034208,0.00055826,0.00050404,0.010351,0.0011044,0.0093294,0.0026061
0.99527,0.0018386,0.0052429,0.0016548,0.00010207,0.0035648,0.024169,0.0006097,0.004114,0.0030447
0.98559,0.0016109,0.0118,0.0074918,0.0036098,0.00067393,0.018472,0.0010511,0.0074037,0.0013105
0.91959,0.010642,0.06391,0.010329,0.00016999,0.00083158,0.0029575,0.0031018,0.021157,0.0043379
0.9922,0.0014305,0.014393,0.0035516,0.00091126,0.0017144,0.0030604,0.0019865,0.0058399,0.0097895
0.71306,0.024593,0.0087765,0.0074644,0.0044088,0.0027788,0.0084521,0.00066299,0.0033651,0.011234
0.99414,0.0021516,0.0038358,0.0026173,0.00025627,0.0034739,0.021734,0.00065679,0.010747,0.0020728
0.99623,0.0019691,0.011412,0.00069219,0.00037924,0.002966,0.010833,0.00064954,0.0033598,0.0038673
